department,employee,check_in_date,first_in,last_out,report_type,status
1218,29311,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29312,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29313,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29314,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29315,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29316,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29317,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29318,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29319,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29320,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29321,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29322,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29323,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29324,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29325,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29326,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29327,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29328,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29329,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29330,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29331,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29332,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29333,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29334,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29335,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29336,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29337,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29338,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29339,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29340,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29341,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29342,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29343,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29344,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29345,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29346,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29347,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29348,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29349,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29350,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29351,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:05:00,Chấm công muộn,"Đi muộn,Về muộn"
1218,29352,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29353,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29354,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29355,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29356,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29357,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29358,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29359,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29360,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29361,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29362,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29363,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29364,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29365,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29366,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29367,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29368,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29369,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29370,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29371,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29372,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29373,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29374,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29375,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29376,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29377,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29378,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29379,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29380,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29381,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29382,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29383,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29384,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29385,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29386,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29387,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29388,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29389,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29390,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29391,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29392,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29393,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29394,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29395,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29396,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29397,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29398,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29399,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29400,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29401,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29402,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29403,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29404,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29405,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29406,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29407,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29408,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29409,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29410,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29411,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29412,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29413,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29414,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29415,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29416,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29417,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29418,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29419,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29420,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29421,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29422,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29423,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29424,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29425,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29426,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29427,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29428,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29429,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29430,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29431,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29432,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29433,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29434,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29435,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29436,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29437,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29438,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29439,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29440,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29441,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29442,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29443,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29444,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29445,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29446,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29447,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29448,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29449,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29450,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29451,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29452,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29453,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29454,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29455,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29456,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29457,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29458,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29459,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29460,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29461,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29462,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29463,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29464,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29465,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29466,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29467,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29468,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29469,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29470,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29471,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29472,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29473,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29474,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29475,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29476,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29477,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29478,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29479,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29480,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29481,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29482,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29483,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29484,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29485,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29486,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29487,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29488,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29489,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29490,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29491,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29492,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29493,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29494,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29495,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29496,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29497,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29498,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29499,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29500,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29501,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29502,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29503,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29504,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29505,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29506,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29507,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29508,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29509,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29510,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29511,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29512,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29513,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29514,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29515,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29516,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29517,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29518,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29519,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29520,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29521,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29522,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29523,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29524,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29525,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29526,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29527,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29528,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29529,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29530,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29531,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29532,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29533,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29534,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29535,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29536,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29537,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29538,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29539,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29540,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29541,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29542,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29543,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29544,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29545,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29546,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29547,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29548,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29549,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29550,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29551,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29552,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29553,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29554,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29555,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29556,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29557,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29558,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29559,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29560,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29561,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29562,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29563,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29564,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29565,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
